Transaction ID,Data
981,steak
981,hummus
982,olives
982,sarsaparilla
982,coke
982,turkey
982,gelato
982,hummus
982,ham
983,risotto
983,soda
983,tuna
983,crackers
983,peroni
983,sarsaparilla
983,peppers
984,pretzels
984,peroni
984,chicken
984,coke
984,gelato
984,ham
984,soda
985,olives
985,sarsaparilla
985,coke
985,turkey
985,gelato
985,apples
985,pretzels
986,soda
986,olives
986,sarsaparilla
986,crackers
986,peroni
986,coke
986,ham
987,soda
987,olives
987,sarsaparilla
987,crackers
987,peroni
987,coke
987,risotto
988,risotto
988,soda
988,tuna
988,crackers
988,peroni
988,chicken
988,peppers
989,soda
989,olives
989,sarsaparilla
989,crackers
989,peroni
989,prosciutto
989,chicken
990,tuna
990,prosciutto
990,apples
990,olives
990,steak
990,turkey
990,gelato
991,pretzels
991,peroni
991,chicken
991,coke
991,gelato
991,tuna
991,olives
992,olives
992,sarsaparilla
992,coke
992,turkey
992,gelato
992,apples
992,soda
993,avocado
993,crackers
993,hummus
993,peroni
993,ham
993,chicken
993,chicken
994,tuna
994,prosciutto
994,apples
994,olives
994,steak
994,crackers
994,hummus
995,risotto
995,tuna
995,avocado
995,hummus
995,peroni
995,chicken
995,apples
996,risotto
996,soda
996,tuna
996,crackers
996,peroni
996,gelato
996,steak
997,avocado
997,crackers
997,hummus
997,peroni
997,ham
997,chicken
997,sarsaparilla
998,tuna
998,prosciutto
998,olives
998,ham
998,turkey
998,risotto
998,apples
999,risotto
999,soda
999,tuna
999,crackers
999,peroni
999,pretzels
999,pretzels
1000,pretzels
1000,peroni
1000,chicken
1000,coke
1000,gelato
1000,prosciutto
1000,peppers
